Time (s);P PGU (pu);P lower (pu);P upper (pu);P upper_overdamped (pu);P lower_overdamped (pu);P upper_underdamped (pu);P lower_underdamped (pu)
2.325e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.327e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.329e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.331e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.333e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.335e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.337e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.339e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.341e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.343e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.345e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.347e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.349e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.351e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.353e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.355e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.357e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.359e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.361e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.363e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.365e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.367e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.369e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.371e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.373e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.375e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.377e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.379e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.381e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.383e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.385e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.387e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.389e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.391e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.393e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.395e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.397e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.399e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.401e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.403e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.405e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.407e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.409e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.411e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.413e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.415e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.417e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.419e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.421e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.423e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.425e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.427e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.429e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.431e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.433e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.435e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.437e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.439e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.441e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.443e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.445e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.447e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.449e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.451e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.453e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.455e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.457e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.459e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.461e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.463e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.465e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.467e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.469e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.471e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.473e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.475e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.477e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.479e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.481e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.483e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.485e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.487e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.489e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.491e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.493e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.495e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.497e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.499e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.501e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.503e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.505e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.507e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.509e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.511e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.513e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.515e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.517e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.519e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.521e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.523e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.525e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.527e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.529e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.531e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.533e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.535e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.537e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.539e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.541e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.543e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.545e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.547e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.549e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.551e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.553e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.555e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.557e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.559e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.561e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.563e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.565e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.567e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.569e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.571e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.573e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.575e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.577e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.579e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.581e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.583e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.585e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.587e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.589e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.591e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.593e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.595e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.597e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.599e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.601e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.603e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.605e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.607e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.609e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.611e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.613e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.615e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.617e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.619e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.621e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.623e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.625e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.627e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.629e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.631e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.633e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.635e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.637e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.639e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.641e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.643e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.645e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.647e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.649e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.651e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.653e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.655e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.657e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.659e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.661e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.663e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.665e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.667e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.669e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.671e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.673e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.675e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.677e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.679e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.681e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.683e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.685e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.687e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.689e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.691e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.693e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.695e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.697e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.699e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.701e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.703e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.705e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.707e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.709e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.711e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.713e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.715e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.717e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.719e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.721e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.723e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.725e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.727e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.729e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.731e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.733e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.735e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.737e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.739e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.741e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.743e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.745e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.747e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.749e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.751e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.753e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.755e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.757e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.759e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.761e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.763e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
2.765e+00;-1.250e-01;-1.719e-01;-5.752e-02;-7.195e-02;-1.719e-01;-5.752e-02;-1.575e-01
